Academic_Year,University_Code,University_Name,Department,Degree,Overseas_Total,Overseas_Male,Overseas_Female,HKMAC_Total,HKMAC_Male,HKMAC_Female
107,4,國立臺灣師範大學,華語文教學系,博士班,1,0,1,0,0,0
107,4,國立臺灣師範大學,臺灣語文學系,學士班,10,5,5,5,2,3
107,4,國立臺灣師範大學,臺灣語文學系,碩士班,0,0,0,2,1,1
107,4,國立臺灣師範大學,國文學系,學士班,22,7,15,16,8,8
107,4,國立臺灣師範大學,國文學系,碩士班,0,0,0,2,1,1
107,4,國立臺灣師範大學,國文學系,博士班,1,1,0,0,0,0
107,4,國立臺灣師範大學,政治學研究所,碩士班,1,0,1,0,0,0
107,4,國立臺灣師範大學,政治學研究所,博士班,1,0,1,0,0,0
107,4,國立臺灣師範大學,教育心理與輔導學系,學士班,9,0,9,7,6,1
107,4,國立臺灣師範大學,教育心理與輔導學系,碩士班,6,3,3,1,1,0
107,4,國立臺灣師範大學,地理學系,學士班,12,7,5,14,7,7
107,4,國立臺灣師範大學,地理學系,碩士班,0,0,0,1,1,0
107,4,國立臺灣師範大學,東亞學系,學士班,14,6,8,16,7,9
107,4,國立臺灣師範大學,東亞學系,碩士班,2,0,2,2,1,1
107,4,國立臺灣師範大學,大眾傳播研究所,碩士班,3,0,3,1,0,1
107,4,國立臺灣師範大學,圖文傳播學系,學士班,6,2,4,11,4,7
107,4,國立臺灣師範大學,圖書資訊學研究所,碩士班,0,0,0,1,1,0
107,4,國立臺灣師範大學,圖書資訊學研究所,博士班,0,0,0,1,1,0
107,4,國立臺灣師範大學,全球經營與策略研究所,碩士班,3,3,0,1,0,1
107,4,國立臺灣師範大學,企業管理學系,學士班,6,4,2,4,1,3
107,4,國立臺灣師範大學,管理研究所,碩士班,1,0,1,3,2,1
107,4,國立臺灣師範大學,國際人力資源發展研究所,碩士班,2,0,2,0,0,0
107,4,國立臺灣師範大學,生命科學系,學士班,7,4,3,4,3,1
107,4,國立臺灣師範大學,生命科學系,碩士班,1,0,1,2,0,2
107,4,國立臺灣師範大學,化學系,學士班,8,4,4,7,4,3
107,4,國立臺灣師範大學,地球科學系,學士班,1,1,0,11,6,5
107,4,國立臺灣師範大學,地球科學系,碩士班,1,0,1,1,1,0
107,4,國立臺灣師範大學,物理學系,學士班,2,2,0,4,3,1
107,4,國立臺灣師範大學,物理學系,碩士班,2,2,0,1,0,1
107,4,國立臺灣師範大學,數學系,學士班,4,3,1,12,9,3
107,4,國立臺灣師範大學,數學系,碩士班,1,0,1,0,0,0
107,4,國立臺灣師範大學,數學系,博士班,0,0,0,1,0,1
107,4,國立臺灣師範大學,資訊工程學系,學士班,4,2,2,5,5,0
107,4,國立臺灣師範大學,電機工程學系,學士班,8,5,3,3,3,0
107,4,國立臺灣師範大學,社會工作學研究所,碩士班,0,0,0,1,1,0
107,4,國立臺灣師範大學,運動競技學系,學士班,1,0,1,3,2,1
107,4,國立臺灣師範大學,運動競技學系,碩士班,0,0,0,3,3,0
107,4,國立臺灣師範大學,運動休閒與餐旅管理研究所,碩士班,2,0,2,4,2,2
107,4,國立臺灣師範大學,運動休閒與餐旅管理研究所,博士班,2,2,0,0,0,0
107,5,國立成功大學,教育研究所,碩士班,1,0,1,1,0,1
107,5,國立成功大學,教育研究所,博士班,1,0,1,1,0,1
107,5,國立成功大學,創意產業設計研究所,碩士班,1,0,1,1,0,1
107,5,國立成功大學,工業設計學系,學士班,8,6,2,4,2,2
107,5,國立成功大學,工業設計學系,碩士班,2,1,1,2,0,2
107,5,國立成功大學,歷史學系,學士班,12,5,7,9,6,3
107,5,國立成功大學,歷史學系,碩士班,2,1,1,1,1,0
107,5,國立成功大學,歷史學系,博士班,0,0,0,1,1,0
107,5,國立成功大學,外國語文學系,學士班,14,3,11,4,0,4
107,5,國立成功大學,外國語文學系,碩士班,1,0,1,0,0,0
107,5,國立成功大學,台灣文學系,學士班,0,0,0,1,0,1
107,5,國立成功大學,台灣文學系,碩士班,1,0,1,1,0,1
107,5,國立成功大學,台灣文學系,博士班,0,0,0,1,1,0
107,5,國立成功大學,中國文學系,學士班,10,2,8,8,2,6
107,5,國立成功大學,中國文學系,博士班,0,0,0,1,1,0
107,5,國立成功大學,中國文學系中國文學碩士班,碩士班,1,1,0,0,0,0
107,5,國立成功大學,經濟學系,學士班,11,6,5,4,3,1
107,5,國立成功大學,政治學系,學士班,8,6,2,4,4,0
107,5,國立成功大學,政治學系政治經濟學碩士班,碩士班,0,0,0,1,1,0
107,5,國立成功大學,心理學系,學士班,10,4,6,5,2,3
107,5,國立成功大學,心理學系,碩士班,1,1,0,0,0,0
107,5,國立成功大學,行為醫學研究所,碩士班,2,0,2,1,0,1
107,5,國立成功大學,會計學系,學士班,12,3,9,2,1,1
107,5,國立成功大學,會計學系,碩士班,0,0,0,1,1,0
107,5,國立成功大學,財務金融研究所,碩士班,2,0,2,2,2,0
107,5,國立成功大學,企業管理學系,學士班,8,3,5,3,2,1
107,5,國立成功大學,企業管理學系,碩士班,1,1,0,1,1,0
107,5,國立成功大學,國際企業研究所,碩士班,1,0,1,1,0,1
107,5,國立成功大學,工業與資訊管理學系,學士班,13,8,5,2,2,0
107,5,國立成功大學,工業與資訊管理學系,碩士班,1,0,1,0,0,0
107,5,國立成功大學,法律學系,學士班,6,4,2,2,1,1
107,5,國立成功大學,生命科學系,學士班,4,3,1,5,3,2
107,5,國立成功大學,生命科學系,碩士班,0,0,0,1,0,1
107,5,國立成功大學,生物科技與產業科學系,學士班,27,16,11,2,2,0
107,5,國立成功大學,微生物及免疫學研究所,碩士班,1,0,1,1,0,1
